Snippet ID,Stack Overflow Question ID,Code Block Number,Status,Exclusion Reason,Before Dataset Path,After Dataset Path,Original Source Path,After Source Path,After Selection Rule,Selected Paths In Study,Before SHA256,After SHA256,Before Lines,After Lines,Before Bytes,After Bytes,Identical Before After,Study Pair Count,Study Pair IDs,Accepted Pair Count,Rejected Pair Count,Validation Group,Recommendation Types
so_57398454_block_2,57398454,2,ELIGIBLE,"",dataset/before/so_57398454_block_2.java,dataset/after/so_57398454_block_2.java,/Users/chaiyong/Downloads/do_not_delete/Matcha_Study/java_files/57398454/57398454_2_original.java,/Users/chaiyong/Downloads/do_not_delete/Matcha_Study/java_files/57398454/57398454_2_recent.java,RECENT_SNAPSHOT,57398454/57398454_2_recent.java,522ac93761bae3820068a374f0c58edca01d596503ac022fd229147ed9748a66,51d3cb558f9612b71ece676d90577aa4b560351af02292fe344de388460acce4,295,289,12835,12575,NO,6,131;132;133;134;135;136,6,0,ALL_ACCEPTED,Improving Code
so_57560955_block_2,57560955,2,ELIGIBLE,"",dataset/before/so_57560955_block_2.java,dataset/after/so_57560955_block_2.java,/Users/chaiyong/Downloads/do_not_delete/Matcha_Study/java_files/57560955/57560955_2_original.java,/Users/chaiyong/Downloads/do_not_delete/Matcha_Study/java_files/57560955/57560955_2_recent.java,RECENT_SNAPSHOT,57560955/57560955_2_recent.java,9bebb1d011b5d92550ae312757c23fdf47788c588ab70ac142f997030ea4ceb9,68ff14a3d1581f985cc1c8db8cb3a569da679eb58c9b8bfb29b3f05703cf3ac9,15,17,394,436,NO,1,409,1,0,ALL_ACCEPTED,Improving Code
so_57713309_block_2,57713309,2,ELIGIBLE,"",dataset/before/so_57713309_block_2.java,dataset/after/so_57713309_block_2.java,/Users/chaiyong/Downloads/do_not_delete/Matcha_Study/java_files/57713309/57713309_2_original.java,/Users/chaiyong/Downloads/do_not_delete/Matcha_Study/java_files/57713309/57713309_2_recent.java,RECENT_SNAPSHOT,57713309/57713309_2_recent.java,3003bceeb6b7d89c155867bcec096b9f2f53d9454b26a3af4cb95fe2582276bc,67a6fe2a42449d01b5d917b7e24ec209f906fc77f12729c12a014e677df27ba9,10,11,255,279,NO,1,771,1,0,ALL_ACCEPTED,Bug Fixing
so_57997601_block_2,57997601,2,ELIGIBLE,"",dataset/before/so_57997601_block_2.java,dataset/after/so_57997601_block_2.java,/Users/chaiyong/Downloads/do_not_delete/Matcha_Study/java_files/57997601/57997601_2_original.java,/Users/chaiyong/Downloads/do_not_delete/Matcha_Study/java_files/57997601/57997601_2_recent.java,RECENT_SNAPSHOT,57997601/57997601_2_recent.java,c2204b2e6fe448f1e0bca6525e480f72c30fd8807ddc1d4aa4ce054ef9a80c24,6ba8c8e8a60ee070eb2b4fc18a0d331a0fe907a54834664759a06b42f67b85dc,15,22,639,811,NO,4,263;550;125;671,2,2,MIXED,Improving Code
so_58346204_block_2,58346204,2,ELIGIBLE,"",dataset/before/so_58346204_block_2.java,dataset/after/so_58346204_block_2.java,/Users/chaiyong/Downloads/do_not_delete/Matcha_Study/java_files/58346204/58346204_2_original.java,/Users/chaiyong/Downloads/do_not_delete/Matcha_Study/java_files/58346204/58346204_2_recent.java,RECENT_SNAPSHOT,58346204/58346204_2_recent.java,42d72ac618d2360d503a19d8a6947d2a90473ab0c6e2baa4c98f00e61c73c3fe,b2321bb0e5fd19e2d47cfe63f63d317a45888a0d2dbe392486763c34dfc3a94c,91,103,3009,3670,NO,3,655;656;188,1,2,MIXED,Improving Code
so_58370217_block_2,58370217,2,ELIGIBLE,"",dataset/before/so_58370217_block_2.java,dataset/after/so_58370217_block_2.java,/Users/chaiyong/Downloads/do_not_delete/Matcha_Study/java_files/58370217/58370217_2_original.java,/Users/chaiyong/Downloads/do_not_delete/Matcha_Study/java_files/58370217/58370217_2_recent.java,RECENT_SNAPSHOT,58370217/58370217_2_recent.java,43cc10d1937302e5a8b329c60b68c21bde909fbe66f219d2199123cbcf13bb24,e5d1a9afc2e2c93478994f4bf08bfa6d0f75d4850cc19d2718ea81477a23b239,14,45,501,1817,NO,25,787;434;459;522;396;343;720;354;243;743;744;745;746;747;748;502;635;636;637;638;639;640;641;413;1,25,0,ALL_ACCEPTED,Improving Code
so_58496526_block_2,58496526,2,ELIGIBLE,"",dataset/before/so_58496526_block_2.java,dataset/after/so_58496526_block_2.java,/Users/chaiyong/Downloads/do_not_delete/Matcha_Study/java_files/58496526/58496526_2_original.java,/Users/chaiyong/Downloads/do_not_delete/Matcha_Study/java_files/58496526/58496526_2_recent.java,RECENT_SNAPSHOT,58496526/58496526_2_207696359.java,498374ade4827b10a2cf96390e82bc4618495332650901821e6bcfe2583e8cbc,0ec2aa1cff552402eadfe2fe013cf283387f2686432802db826630ab1e66f494,19,12,1064,706,NO,2,107;595,0,2,ALL_REJECTED,""
so_58617321_block_2,58617321,2,ELIGIBLE,"",dataset/before/so_58617321_block_2.java,dataset/after/so_58617321_block_2.java,/Users/chaiyong/Downloads/do_not_delete/Matcha_Study/java_files/58617321/58617321_2_original.java,/Users/chaiyong/Downloads/do_not_delete/Matcha_Study/java_files/58617321/58617321_2_recent.java,RECENT_SNAPSHOT,58617321/58617321_2_recent.java,055294e275cf83d697642244b7e51cba81579307a9bd2e92888a6d5fe34f74c5,cf14625a123db4bab2ab7da6d70ad666935f22e4b1b3ba9e7317da7303bc3bf6,17,17,999,1005,NO,8,458;63;84;374;395;769;154;313,6,2,MIXED,Improving Code
so_58993471_block_2,58993471,2,ELIGIBLE,"",dataset/before/so_58993471_block_2.java,dataset/after/so_58993471_block_2.java,/Users/chaiyong/Downloads/do_not_delete/Matcha_Study/java_files/58993471/58993471_2_original.java,/Users/chaiyong/Downloads/do_not_delete/Matcha_Study/java_files/58993471/58993471_2_recent.java,RECENT_SNAPSHOT,58993471/58993471_2_recent.java,ef4970b0ff9f119100eac4cd671c6849357cd75b102db21dc4f9070398b5bfb8,f776ff3e2c9a7566cb9e148cf653d56af10d4d37cb35490610182f5296c4e2f0,36,363,1984,14672,NO,61,441;450;451;454;455;456;457;536;46;55;56;59;60;61;62;65;73;74;75;78;79;80;81;82;357;366;367;370;371;372;373;376;384;385;386;389;390;391;392;393;752;761;762;765;766;767;768;142;149;151;152;153;175;185;296;305;306;309;310;311;312,1,60,MIXED,Improving Code
so_59239733_block_4,59239733,4,ELIGIBLE,"",dataset/before/so_59239733_block_4.java,dataset/after/so_59239733_block_4.java,/Users/chaiyong/Downloads/do_not_delete/Matcha_Study/java_files/59239733/59239733_4_original.java,/Users/chaiyong/Downloads/do_not_delete/Matcha_Study/java_files/59239733/59239733_4_recent.java,RECENT_SNAPSHOT,59239733/59239733_4_210806800.java,866c7c5dfa8d463693730197ec534f632908cbb117f68c086f712f53007464d6,72109c5cd6da1c819dbcc6e8bbceae857142bbde9929f5acb860dd10b7c15a13,15,18,370,433,NO,1,604,1,0,ALL_ACCEPTED,Improving Code
so_59372145_block_2,59372145,2,ELIGIBLE,"",dataset/before/so_59372145_block_2.java,dataset/after/so_59372145_block_2.java,/Users/chaiyong/Downloads/do_not_delete/Matcha_Study/java_files/59372145/59372145_2_original.java,/Users/chaiyong/Downloads/do_not_delete/Matcha_Study/java_files/59372145/59372145_2_recent.java,RECENT_SNAPSHOT,59372145/59372145_2_recent.java,437393bb1e439941eb8791f49ec612c680f5873fcaa7499b12ade40aaae1a02c,924e50f5a6d9b6df386a0150c19ac3396e601aa28b1cdd2be019e1a0748768f7,16,18,906,997,NO,1,465,0,1,ALL_REJECTED,""
so_59394165_block_2,59394165,2,ELIGIBLE,"",dataset/before/so_59394165_block_2.java,dataset/after/so_59394165_block_2.java,/Users/chaiyong/Downloads/do_not_delete/Matcha_Study/java_files/59394165/59394165_2_original.java,/Users/chaiyong/Downloads/do_not_delete/Matcha_Study/java_files/59394165/59394165_2_recent.java,RECENT_SNAPSHOT,59394165/59394165_2_211463641.java,886f79caa81b421a811937cce1036dd81734d3bc4599d0e1c47c91ef0c7dbfbc,78f1c7409fe5d2667fe587f571e2550dfbe7d1ef6c436b52e87fc43014cea220,26,14,884,447,NO,1,279,1,0,ALL_ACCEPTED,Improving Code
so_59430454_block_2,59430454,2,ELIGIBLE,"",dataset/before/so_59430454_block_2.java,dataset/after/so_59430454_block_2.java,/Users/chaiyong/Downloads/do_not_delete/Matcha_Study/java_files/59430454/59430454_2_original.java,/Users/chaiyong/Downloads/do_not_delete/Matcha_Study/java_files/59430454/59430454_2_recent.java,RECENT_SNAPSHOT,59430454/59430454_2_recent.java,503ca19a7e425ff406d1f6977cad38c3b1a35d374b50e4c83e78bca3e0b793dc,5bf05911f08eeedfa9841d8f696d35941494081748e1fe40755ab52c6945c0bf,10,72,512,4039,NO,4,115;348;418;419,0,4,ALL_REJECTED,""
so_59664498_block_2,59664498,2,ELIGIBLE,"",dataset/before/so_59664498_block_2.java,dataset/after/so_59664498_block_2.java,/Users/chaiyong/Downloads/do_not_delete/Matcha_Study/java_files/59664498/59664498_2_original.java,/Users/chaiyong/Downloads/do_not_delete/Matcha_Study/java_files/59664498/59664498_2_recent.java,RECENT_SNAPSHOT,59664498/59664498_2_recent.java,d287d69a3c23fbe918341bfc2bcb73b02863373fe90d651f46e5099bef5cf1c9,d189ac23b570433f4a4be0e0e8d05bd0c002cd4470213fac1b803667eb5b5698,47,68,1361,2094,NO,15,103;168;653;475;700;701;702;703;704;705;706;707;708;709;237,15,0,ALL_ACCEPTED,Bug Fixing;Improving Code
so_59823215_block_2,59823215,2,ELIGIBLE,"",dataset/before/so_59823215_block_2.java,dataset/after/so_59823215_block_2.java,/Users/chaiyong/Downloads/do_not_delete/Matcha_Study/java_files/59823215/59823215_2_original.java,/Users/chaiyong/Downloads/do_not_delete/Matcha_Study/java_files/59823215/59823215_2_recent.java,RECENT_SNAPSHOT,59823215/59823215_2_recent.java,43357d3d856c71fb6d89ccf127a0afa3e49da82c8d6649d0c3c87c201b3b0d2f,48ef4037328d8fe5918d14cfdfa8b031acc304f18cae7771b69f142af600a1a6,14,17,443,548,NO,1,506,1,0,ALL_ACCEPTED,Improving Code
so_60123437_block_2,60123437,2,ELIGIBLE,"",dataset/before/so_60123437_block_2.java,dataset/after/so_60123437_block_2.java,/Users/chaiyong/Downloads/do_not_delete/Matcha_Study/java_files/60123437/60123437_2_original.java,/Users/chaiyong/Downloads/do_not_delete/Matcha_Study/java_files/60123437/60123437_2_recent.java,RECENT_SNAPSHOT,60123437/60123437_2_recent.java,787c23c58283a053ff3169fb08e06ac0b0fb1aa84376a1fe899d91d9112cbb4c,014b2bf4ee56f9a5538e4d2e5f39a20077a9be25886ea5f286b870836444b7a7,11,12,262,277,NO,1,724,1,0,ALL_ACCEPTED,Improving Code
so_60128473_block_8,60128473,8,ELIGIBLE,"",dataset/before/so_60128473_block_8.java,dataset/after/so_60128473_block_8.java,/Users/chaiyong/Downloads/do_not_delete/Matcha_Study/java_files/60128473/60128473_8_original.java,/Users/chaiyong/Downloads/do_not_delete/Matcha_Study/java_files/60128473/60128473_8_recent.java,RECENT_SNAPSHOT,60128473/60128473_8_recent.java,3f76ea159cbf79af870010c624e26e78233457aad2fd7d7fe41018aa0dd5b6aa,422548470bd8083515ec520529b57182977d97f110daad799e89d788c42e16c8,123,122,3628,3626,NO,1,493,0,1,ALL_REJECTED,""
so_60266789_block_2,60266789,2,ELIGIBLE,"",dataset/before/so_60266789_block_2.java,dataset/after/so_60266789_block_2.java,/Users/chaiyong/Downloads/do_not_delete/Matcha_Study/java_files/60266789/60266789_2_original.java,/Users/chaiyong/Downloads/do_not_delete/Matcha_Study/java_files/60266789/60266789_2_recent.java,RECENT_SNAPSHOT,60266789/60266789_2_recent.java,965d6b102ef4353b34244d3a8f7fd78f7d3ec93de4adf44ac9f067a304994517,f5d0f99e551986ab714a5c9071b6dfd07fd610c30bde3c0915af92838cb3e23c,12,13,417,494,NO,8,2;12;14;694;283;284;212;350,6,2,MIXED,Bug Fixing
so_60565131_block_4,60565131,4,ELIGIBLE,"",dataset/before/so_60565131_block_4.java,dataset/after/so_60565131_block_4.java,/Users/chaiyong/Downloads/do_not_delete/Matcha_Study/java_files/60565131/60565131_4_original.java,/Users/chaiyong/Downloads/do_not_delete/Matcha_Study/java_files/60565131/60565131_4_recent.java,RECENT_SNAPSHOT,60565131/60565131_4_recent.java,f7eefffaed68691394c2affd941025a4c2a90bc2019ff90b831c8c5a737d460a,cc5dcb34b3883cac1001a00177dbc6a2a24cb4893803423f2681cca119a0657b,18,18,964,963,NO,1,250,1,0,ALL_ACCEPTED,Improving Code
so_60816572_block_6,60816572,6,ELIGIBLE,"",dataset/before/so_60816572_block_6.java,dataset/after/so_60816572_block_6.java,/Users/chaiyong/Downloads/do_not_delete/Matcha_Study/java_files/60816572/60816572_6_original.java,/Users/chaiyong/Downloads/do_not_delete/Matcha_Study/java_files/60816572/60816572_6_recent.java,RECENT_SNAPSHOT,60816572/60816572_6_recent.java,329a54836850a282dc3481cb3f143073facc9cbd2df43550559ee80238181e47,f1074e03d4993ca8f048ce80063e6775a78b48d1d007a42b89cf1f0193649eec,27,29,699,828,NO,1,468,1,0,ALL_ACCEPTED,Improving Code
so_60929154_block_2,60929154,2,ELIGIBLE,"",dataset/before/so_60929154_block_2.java,dataset/after/so_60929154_block_2.java,/Users/chaiyong/Downloads/do_not_delete/Matcha_Study/java_files/60929154/60929154_2_original.java,/Users/chaiyong/Downloads/do_not_delete/Matcha_Study/java_files/60929154/60929154_2_recent.java,RECENT_SNAPSHOT,60929154/60929154_2_218030952.java,694e0d98887529bce0d9663356aae56fd55547399533034b9bc8444131549991,3c6be3323e93dee74f4212ced6d1b58b973f65f14be6d86da0936ba73d19168a,252,528,10757,23192,NO,2,187;190,0,2,ALL_REJECTED,""
so_61006461_block_2,61006461,2,ELIGIBLE,"",dataset/before/so_61006461_block_2.java,dataset/after/so_61006461_block_2.java,/Users/chaiyong/Downloads/do_not_delete/Matcha_Study/java_files/61006461/61006461_2_original.java,/Users/chaiyong/Downloads/do_not_delete/Matcha_Study/java_files/61006461/61006461_2_recent.java,RECENT_SNAPSHOT,61006461/61006461_2_recent.java,3af40c9b3101eb02d65d7455f92b92554d11fb89a8ee44f115405c335fa5c093,291e635c0c10e349da1f9c6190e86488836fcc7bf88d5b7f39ad7080b7671774,74,96,3390,4796,NO,3,722;673;422,2,1,MIXED,Bug Fixing;Improving Code
so_61391737_block_2,61391737,2,ELIGIBLE,"",dataset/before/so_61391737_block_2.java,dataset/after/so_61391737_block_2.java,/Users/chaiyong/Downloads/do_not_delete/Matcha_Study/java_files/61391737/61391737_2_original.java,/Users/chaiyong/Downloads/do_not_delete/Matcha_Study/java_files/61391737/61391737_2_recent.java,RECENT_SNAPSHOT,61391737/61391737_2_recent.java,afe5debae050bff4788f8fc52e537703bf3707aa7180576e45473bb9bc642a46,1fa0faebc1a75f2c8a69b7ddd74203fc8b550c37c5024c4bdc88cb7787d9bcbe,16,20,634,828,NO,1,249,1,0,ALL_ACCEPTED,Improving Code
so_61780137_block_2,61780137,2,ELIGIBLE,"",dataset/before/so_61780137_block_2.java,dataset/after/so_61780137_block_2.java,/Users/chaiyong/Downloads/do_not_delete/Matcha_Study/java_files/61780137/61780137_2_original.java,/Users/chaiyong/Downloads/do_not_delete/Matcha_Study/java_files/61780137/61780137_2_recent.java,RECENT_SNAPSHOT,61780137/61780137_2_recent.java,7465b5a38386d21f98a02ec347369b8deaec40fa0723cb23dce98438f6588dea,93a33afa7f5cbb9472e9a0e964095a64cd45eadeb88cf15913b90567c79739c1,47,50,1208,1394,NO,2,117;216,2,0,ALL_ACCEPTED,Improving Code
so_62722315_block_2,62722315,2,ELIGIBLE,"",dataset/before/so_62722315_block_2.java,dataset/after/so_62722315_block_2.java,/Users/chaiyong/Downloads/do_not_delete/Matcha_Study/java_files/62722315/62722315_2_original.java,/Users/chaiyong/Downloads/do_not_delete/Matcha_Study/java_files/62722315/62722315_2_recent.java,RECENT_SNAPSHOT,62722315/62722315_2_recent.java,24544c1ad25fc7fae7a77ba58908a49943403da9bf0dcd6e9fcc38e86a4f6ad8,e2ac616925ea8d4ae04ebf349fe282d7c2023af94144d869fbdfe818423a4356,252,292,8541,10036,NO,5,342;791;740;219;220,4,1,MIXED,Improving Code
so_62802127_block_2,62802127,2,ELIGIBLE,"",dataset/before/so_62802127_block_2.java,dataset/after/so_62802127_block_2.java,/Users/chaiyong/Downloads/do_not_delete/Matcha_Study/java_files/62802127/62802127_2_original.java,/Users/chaiyong/Downloads/do_not_delete/Matcha_Study/java_files/62802127/62802127_2_recent.java,RECENT_SNAPSHOT,62802127/62802127_2_recent.java,3a90f6a4c09d51cf8dc57dba7f1b7b531962cac1f1ec8316052e430dcb847769,2f45887e1c158f910d5dafb52b357cd420f8c5fba0eb8898cd959d8833e59331,33,39,1685,3316,NO,1,429,0,1,ALL_REJECTED,""
so_62919983_block_2,62919983,2,ELIGIBLE,"",dataset/before/so_62919983_block_2.java,dataset/after/so_62919983_block_2.java,/Users/chaiyong/Downloads/do_not_delete/Matcha_Study/java_files/62919983/62919983_2_original.java,/Users/chaiyong/Downloads/do_not_delete/Matcha_Study/java_files/62919983/62919983_2_recent.java,RECENT_SNAPSHOT,62919983/62919983_2_recent.java,d228cbefc5c6f2aeea83f0f4d34c63c56d1998df70fa9bfd8c8161d311e3a653,c018fe2d3a4e1c9c2735a33281bfc762a1234856424614f3c93f717baf97815e,16,17,680,771,NO,3,69;380;318,0,3,ALL_REJECTED,""
so_63342907_block_2,63342907,2,ELIGIBLE,"",dataset/before/so_63342907_block_2.java,dataset/after/so_63342907_block_2.java,/Users/chaiyong/Downloads/do_not_delete/Matcha_Study/java_files/63342907/63342907_2_original.java,/Users/chaiyong/Downloads/do_not_delete/Matcha_Study/java_files/63342907/63342907_2_recent.java,RECENT_SNAPSHOT,63342907/63342907_2_recent.java,a838c99543f6c1b6239d537e68eaae1d940494a9e5bc429c5f0e2dd1fc32fa65,3038d9ad25b989c11aa30f7d27ded3c707f1cb87325b4be78440321a8509564a,43,43,4247,4245,NO,1,569,0,1,ALL_REJECTED,""
so_63631995_block_6,63631995,6,ELIGIBLE,"",dataset/before/so_63631995_block_6.java,dataset/after/so_63631995_block_6.java,/Users/chaiyong/Downloads/do_not_delete/Matcha_Study/java_files/63631995/63631995_6_original.java,/Users/chaiyong/Downloads/do_not_delete/Matcha_Study/java_files/63631995/63631995_6_recent.java,RECENT_SNAPSHOT,63631995/63631995_6_recent.java,822c7a5439a4d0b48b5839fb1307281e1b09369e56bec5ec87767e2c758e908b,87e08afe29e566d8f4b5cfd27b5c4c668d313ba6d0423dc2afc51a2633e0d737,94,110,2574,3366,NO,2,499;155,0,2,ALL_REJECTED,""
so_64124615_block_2,64124615,2,ELIGIBLE,"",dataset/before/so_64124615_block_2.java,dataset/after/so_64124615_block_2.java,/Users/chaiyong/Downloads/do_not_delete/Matcha_Study/java_files/64124615/64124615_2_original.java,/Users/chaiyong/Downloads/do_not_delete/Matcha_Study/java_files/64124615/64124615_2_recent.java,RECENT_SNAPSHOT,64124615/64124615_2_recent.java,6071d6b5330e931ed945ce8a498b13d00001a387fe17c6d5fa5afcecbe3447d3,287bd57966fba90fd1fb4195b2c662e0257f35551b7d2b408992793a1470b244,58,140,2135,5158,NO,1,770,0,1,ALL_REJECTED,""
so_64741139_block_2,64741139,2,ELIGIBLE,"",dataset/before/so_64741139_block_2.java,dataset/after/so_64741139_block_2.java,/Users/chaiyong/Downloads/do_not_delete/Matcha_Study/java_files/64741139/64741139_2_original.java,/Users/chaiyong/Downloads/do_not_delete/Matcha_Study/java_files/64741139/64741139_2_recent.java,RECENT_SNAPSHOT,64741139/64741139_2_recent.java,20a1f61c3b013d3e8183190cedece3dbd680df2da7d6e4e93efe94ae3420e065,4dd51b0611e97bdfaf85f37ffa32b82ae38ab48594c4c0cb9e1f60d18ea2e6a4,110,110,4450,4385,NO,1,509,0,1,ALL_REJECTED,""
so_64804977_block_4,64804977,4,ELIGIBLE,"",dataset/before/so_64804977_block_4.java,dataset/after/so_64804977_block_4.java,/Users/chaiyong/Downloads/do_not_delete/Matcha_Study/java_files/64804977/64804977_4_original.java,/Users/chaiyong/Downloads/do_not_delete/Matcha_Study/java_files/64804977/64804977_4_recent.java,RECENT_SNAPSHOT,64804977/64804977_4_recent.java,eb73f774c73b557fc9bbdbd28788419b61df00c79cfbe106a8cac07198b28239,fa7c2474c77529f96d418929091f6e8a17dbd03a99f03984c2dc539f4a83e723,13,20,377,447,NO,2,227;122,2,0,ALL_ACCEPTED,Bug Fixing
so_64938483_block_2,64938483,2,ELIGIBLE,"",dataset/before/so_64938483_block_2.java,dataset/after/so_64938483_block_2.java,/Users/chaiyong/Downloads/do_not_delete/Matcha_Study/java_files/64938483/64938483_2_original.java,/Users/chaiyong/Downloads/do_not_delete/Matcha_Study/java_files/64938483/64938483_2_recent.java,RECENT_SNAPSHOT,64938483/64938483_2_recent.java,98b1daded41f2311283afdb0c811cf369edb74131a7ec18e96ba5a02146feeef,7a7d226ceb229cb1a2032306bba7358de48086650875ea2c8bb7a0343506b220,112,68,4760,2986,NO,7,452;57;76;368;387;763;307,7,0,ALL_ACCEPTED,Improving Code
so_65112087_block_2,65112087,2,ELIGIBLE,"",dataset/before/so_65112087_block_2.java,dataset/after/so_65112087_block_2.java,/Users/chaiyong/Downloads/do_not_delete/Matcha_Study/java_files/65112087/65112087_2_original.java,/Users/chaiyong/Downloads/do_not_delete/Matcha_Study/java_files/65112087/65112087_2_recent.java,RECENT_SNAPSHOT,65112087/65112087_2_236114933.java;65112087/65112087_2_recent.java,00006abdfcee2f0cd6d31027d5d2dfe9cc78f907b796b83f830f607e24bd3795,71b17ab0dfef241038698cbe84f936e0729edbf566847627be4c2299f2e71464,13,14,545,716,NO,4,41;482;483;710,4,0,ALL_ACCEPTED,Improving Code
