No,GH Project,Link SO,GitHub Java File Path,GitHub Method Name,GitHub Start Line,GitHub End Line,Stack Overflow Java File Path,Stack Overflow Method Name,Stack Overflow Start Line,Stack Overflow End Line
150,openjdk-mirror,https://stackoverflow.com/questions/6702420,openjdk-mirror/jdk7u-jdk/test/java/awt/im/6396526/IMLookAndFeel.java,main,68,76,6702420/6702420_2_89518975.java,main,9,18
151,openjdk-mirror,https://stackoverflow.com/questions/58993471,openjdk-mirror/jdk7u-jdk/test/com/sun/crypto/provider/KeyAgreement/DHKeyAgreement2.java,toHexString,270,282,58993471/58993471_2_recent.java,method,1,363
152,openjdk-mirror,https://stackoverflow.com/questions/58993471,openjdk-mirror/jdk7u-jdk/test/com/sun/crypto/provider/KeyAgreement/DHKeyAgreement3.java,toHexString,178,190,58993471/58993471_2_recent.java,method,1,363
153,openjdk-mirror,https://stackoverflow.com/questions/58993471,openjdk-mirror/jdk7u-jdk/test/com/sun/crypto/provider/Cipher/Blowfish/BlowfishTestVector.java,toHexString,133,145,58993471/58993471_2_recent.java,method,1,363
154,openjdk-mirror,https://stackoverflow.com/questions/58617321,openjdk-mirror/jdk7u-jdk/test/javax/imageio/plugins/bmp/BMPSubsamplingTest.java,create3ByteImage,329,342,58617321/58617321_2_recent.java,method,1,17
679,openliberty,https://stackoverflow.com/questions/44379671,openliberty/open-liberty/dev/com.ibm.ws.security.fat.common.backchannelLogout/test-applications/backchannelLogoutTestApp/src/com/ibm/ws/security/fat/backChannelLogoutTestApps/BackChannelLogout_logJSessionId_Servlet.java,doPost,40,47,44379671/44379671_6_recent.java,method,1,15
680,openliberty,https://stackoverflow.com/questions/40317313,openliberty/open-liberty/dev/com.ibm.ws.jdbc_fat_krb5/fat/src/com/ibm/ws/jdbc/fat/krb5/containers/KerberosPlatformRule.java,apply,38,48,40317313/40317313_6_130395681.java,apply,15,27
681,openliberty,https://stackoverflow.com/questions/40317313,openliberty/open-liberty/dev/com.ibm.ws.jdbc_fat_krb5/fat/src/com/ibm/ws/jdbc/fat/krb5/OracleKerberosTest.java,apply,143,153,40317313/40317313_6_130395681.java,apply,15,27
737,openpnp,https://stackoverflow.com/questions/4429257,openpnp/openpnp/src/main/java/org/openpnp/Translations.java,newBundle,26,53,4429257/4429257_2_9347476.java,newBundle,2,32
721,opensearch-project,https://stackoverflow.com/questions/33561612,opensearch-project/opensearch/server/src/test/java/org/opensearch/cluster/service/TaskExecutorTests.java,run,223,230,33561612/33561612_2_recent.java,method,1,33
327,orcid,https://stackoverflow.com/questions/4429257,orcid/orcid-source/orcid-core/src/main/java/org/orcid/core/utils/UTF8Control.java,newBundle,14,44,4429257/4429257_2_9347476.java,newBundle,2,32
537,osgi,https://stackoverflow.com/questions/19689932,osgi/osgi/org.osgi.test.cases.cm/src/org/osgi/test/cases/cm/junit/CMCoordinationTestCase.java,sleep,135,141,19689932/19689932_6_147013208.java,method,1,16
538,osgi,https://stackoverflow.com/questions/2325407,osgi/osgi/org.osgi.test.cases.rest/src/org/osgi/test/cases/rest/junit/RestServiceXMLTestCase.java,printDocument,1040,1058,2325407/2325407_2_recent.java,method,1,12
113,overturetool,https://stackoverflow.com/questions/25985720,overturetool/overture/core/combinatorialtesting/ctruntime/src/main/java/org/overture/ct/ctruntime/server/common/Utils.java,isInt,42,52,25985720/25985720_14_recent.java,method,1,21
114,overturetool,https://stackoverflow.com/questions/25985720,overturetool/overture/ide/plugins/combinatorialtesting/src/main/java/org/overture/combinatorialtesting/vdmj/server/common/Utils.java,isInt,46,56,25985720/25985720_14_recent.java,method,1,21
539,owasp,https://stackoverflow.com/questions/52144662,owasp/mastg-hacking-playground/Android/MSTG-Android-Java-App/app/src/main/java/sg/vp/owasp_mobile/OMTG_Android/OMTG_DATAST_001_ExternalStorage.java,isExternalStorageReadable,60,67,52144662/52144662_2_181397043.java,method,1,97
651,p2abcengine,https://stackoverflow.com/questions/9293885,p2abcengine/p2abcengine/Code/core-abce/abce-components/src/main/java/eu/abc4trust/util/StorageUtil.java,copy,256,268,9293885/9293885_2_recent.java,method,1,18
410,pamguard,https://stackoverflow.com/questions/28137956,pamguard/pamguard/src/soundtrap/BCLReader.java,close,71,80,28137956/28137956_4_recent.java,method,1,79
411,pamguard,https://stackoverflow.com/questions/17627497,pamguard/pamguard/src/difar/display/SonobuoyManagerPanel.java,resizeColumnWidth,192,203,17627497/17627497_2_recent.java,method,1,14
749,pebbletemplates,https://stackoverflow.com/questions/4429257,pebbletemplates/pebble/pebble/src/main/java/io/pebbletemplates/pebble/extension/i18n/UTF8Control.java,newBundle,15,45,4429257/4429257_2_9347476.java,newBundle,2,32
130,peergos,https://stackoverflow.com/questions/56815,peergos/peergos/src/peergos/server/storage/S3AdminRequests.java,initialValue,57,64,56815/56815_2_recent.java,method,1,15
233,penguinsquad,https://stackoverflow.com/questions/53110509,penguinsquad/harvest-festival/src/main/java/uk/joshiejack/harvestcore/world/mine/dimension/floors/RoomGeneratorTemplate.java,rotate,142,150,53110509/53110509_2_185004841.java,method,1,10
207,pentaho,https://stackoverflow.com/questions/30316055,pentaho/pentaho-platform/extensions/src/main/java/org/pentaho/platform/web/http/api/resources/utils/EscapeUtils.java,HTMLCharacterEscapes,36,48,30316055/30316055_2_recent.java,method,1,42
18,pgmdev,https://stackoverflow.com/questions/4429257,pgmdev/pgm/util/src/main/java/tc/oc/pgm/util/text/UTF8Control.java,newBundle,24,53,4429257/4429257_2_9347476.java,newBundle,2,32
587,phoenixctms,https://stackoverflow.com/questions/50241292,phoenixctms/ctsms/web/src/main/java/org/phoenixctms/ctsms/web/jersey/provider/CORSFilter.java,filter,12,22,50241292/50241292_2_173099365.java,filter,2,14
502,pig-mesh,https://stackoverflow.com/questions/58370217,pig-mesh/pig/pig-register/src/main/java/com/alibaba/nacos/config/ConsoleConfig.java,corsFilter,60,72,58370217/58370217_2_recent.java,method,1,45
417,pippokill,https://stackoverflow.com/questions/1520212,pippokill/tri/src/main/java/di/uniba/it/tri/changepoint/v2/ComputeCPTTaylor.java,shuffleArray,36,45,1520212/1520212_2_recent.java,shuffleArray,19,31
202,piwigo,https://stackoverflow.com/questions/52144662,piwigo/piwigo-android/app/src/main/java/org/piwigo/data/repository/ImageRepository.java,isExternalStorageWritable,352,358,52144662/52144662_2_181397043.java,method,1,97
241,pixelmaid,https://stackoverflow.com/questions/54704257,pixelmaid/dresscode_v0.5/src/com/pixelmaid/dresscode/app/CodeField.java,insertUpdate,243,251,54704257/54704257_2_recent.java,method,1,12
32,pkainulainen,https://stackoverflow.com/questions/52148106,pkainulainen/spring-data-jpa-examples/tutorial-part-eight/src/main/java/net/petrikainulainen/spring/datajpa/config/ApplicationContext.java,viewResolver,111,120,52148106/52148106_4_181012547.java,method,1,13
33,pkainulainen,https://stackoverflow.com/questions/52148106,pkainulainen/spring-data-jpa-examples/tutorial-part-seven/src/main/java/net/petrikainulainen/spring/datajpa/config/ApplicationContext.java,viewResolver,111,120,52148106/52148106_4_181012547.java,method,1,13
34,pkainulainen,https://stackoverflow.com/questions/52148106,pkainulainen/spring-data-solr-examples/query-methods-pagination/src/main/java/net/petrikainulainen/spring/datasolr/config/ExampleApplicationContext.java,viewResolver,80,89,52148106/52148106_4_181012547.java,method,1,13
35,pkainulainen,https://stackoverflow.com/questions/52148106,pkainulainen/spring-data-solr-examples/query-methods/src/main/java/net/petrikainulainen/spring/datasolr/config/ExampleApplicationContext.java,viewResolver,69,78,52148106/52148106_4_181012547.java,method,1,13
36,pkainulainen,https://stackoverflow.com/questions/52148106,pkainulainen/spring-data-solr-examples/criteria-pagination/src/main/java/net/petrikainulainen/spring/datasolr/config/ExampleApplicationContext.java,viewResolver,80,89,52148106/52148106_4_181012547.java,method,1,13
37,pkainulainen,https://stackoverflow.com/questions/52148106,pkainulainen/spring-data-solr-examples/custom-repository-all/src/main/java/net/petrikainulainen/spring/datasolr/config/ExampleApplicationContext.java,viewResolver,80,89,52148106/52148106_4_181012547.java,method,1,13
38,pkainulainen,https://stackoverflow.com/questions/52148106,pkainulainen/spring-data-solr-examples/criteria/src/main/java/net/petrikainulainen/spring/datasolr/config/ExampleApplicationContext.java,viewResolver,69,78,52148106/52148106_4_181012547.java,method,1,13
503,playframework,https://stackoverflow.com/questions/46887834,playframework/play1/samples-and-tests/just-test-cases/test/Chunked2Test.java,sleep,37,43,46887834/46887834_2_recent.java,method,1,14
571,plutext,https://stackoverflow.com/questions/9293885,plutext/jaxb-2_2_5_1/samples/src/processor/util/Util.java,copy,57,69,9293885/9293885_2_recent.java,method,1,18
155,pokefenn,https://stackoverflow.com/questions/63631995,pokefenn/chisel/src/main/java/info/jbcs/minecraft/chisel/client/gui/GuiElement.java,GuiElement,18,24,63631995/63631995_6_recent.java,method,1,110
96,polypheny,https://stackoverflow.com/questions/34511731,polypheny/polypheny-db/webui/src/main/java/org/polypheny/db/webui/models/DbColumn.java,handleInteger,176,183,34511731/34511731_2_recent.java,read,2,14
403,polystat,https://stackoverflow.com/questions/5061920,polystat/j2eo/src/test/resources/test_candidates/ch_10_arrays/sec_10_4_array_access/DisplayMatrixSquare.java,main,2,17,5061920/5061920_1_recent.java,method,1,11
404,polystat,https://stackoverflow.com/questions/5061920,polystat/j2eo/src/test/resources/test_candidates/ch_10_arrays/sec_10_4_array_access/DisplayMatrixNoSquare.java,main,2,16,5061920/5061920_1_recent.java,method,1,11
550,powernukkitx,https://stackoverflow.com/questions/57997601,powernukkitx/powernukkitx/src/main/java/cn/nukkit/utils/Utils.java,visitFile,415,421,57997601/57997601_2_recent.java,method,1,22
187,processing,https://stackoverflow.com/questions/60929154,processing/processing4/java/src/processing/mode/java/CompletionPanel.java,mouseClicked,122,128,60929154/60929154_2_218030952.java,createSuggestionList,48,66
188,processing,https://stackoverflow.com/questions/58346204,processing/processing/core/src/processing/core/PApplet.java,parseInt,9668,9678,58346204/58346204_2_recent.java,method,1,103
189,processing,https://stackoverflow.com/questions/7607044,processing/processing/app/src/processing/app/ui/Welcome2.java,itemStateChanged,242,248,7607044/7607044_2_recent.java,getTableCellEditorComponent,11,57
190,processing,https://stackoverflow.com/questions/60929154,processing/processing/java/src/processing/mode/java/pdex/CompletionPanel.java,mouseClicked,142,148,60929154/60929154_2_218030952.java,createSuggestionList,48,66
229,projectbuendia,https://stackoverflow.com/questions/19876516,projectbuendia/client/third_party/odkcollect/src/main/java/org/odk/collect/android/widgets/AutoCompleteWidget.java,publishResults,288,299,19876516/19876516_2_recent.java,method,1,33
230,projectbuendia,https://stackoverflow.com/questions/55003173,projectbuendia/client/third_party/odkcollect/src/main/java/org/odk/collect/android/preferences/AggregatePreferencesActivity.java,filter,155,163,55003173/55003173_2_recent.java,method,1,12
528,prometheus,https://stackoverflow.com/questions/18454342,prometheus/client_java/integration_tests/it_common/src/test/java/io/prometheus/client/it/common/Volume.java,visitFile,68,74,18454342/18454342_2_recent.java,method,1,29
224,proofpoint,https://stackoverflow.com/questions/30316055,proofpoint/platform/jaxrs/src/main/java/com/proofpoint/jaxrs/JsonMapper.java,HTMLCharacterEscapes,253,265,30316055/30316055_2_recent.java,method,1,42
212,punchthrough,https://stackoverflow.com/questions/60266789,punchthrough/bean-sdk-android/sdk/src/main/java/com/punchthrough/bean/sdk/internal/utility/Convert.java,bytesToHexString,19,27,60266789/60266789_2_recent.java,method,1,13
718,puniverse,https://stackoverflow.com/questions/54298032,puniverse/quasar/quasar-core/src/main/java/co/paralleluniverse/fibers/instrument/QuasarInstrumentor.java,copy,315,328,54298032/54298032_2_recent.java,copy,58,72
616,pylersm,https://stackoverflow.com/questions/9293885,pylersm/xinstaller/src/com/pyler/xinstaller/Utils.java,copyFile,142,153,9293885/9293885_2_recent.java,method,1,18
487,qalingo,https://stackoverflow.com/questions/5079864,qalingo/qalingo-engine/apis/api-core/api-core-common/src/main/java/org/hoteia/qalingo/core/web/util/BeanUtilsBean.java,copyNotNullProperties,17,24,5079864/5079864_2_136918794.java,method,1,13
776,qiurunze123,https://stackoverflow.com/questions/55986044,qiurunze123/threadandjuc/src/main/java/com/geekagain/jmm/FieldVisibility.java,run,25,33,55986044/55986044_2_recent.java,method,1,107
777,qiurunze123,https://stackoverflow.com/questions/55986044,qiurunze123/threadandjuc/thread-interview/src/main/java/com/apollo/threadinterview/threadjmm/ThreadJmm3.java,run,40,49,55986044/55986044_2_recent.java,method,1,107
778,qiurunze123,https://stackoverflow.com/questions/55986044,qiurunze123/threadandjuc/thread-interview/src/main/java/com/apollo/threadinterview/threadjmm/FieldVisibilityMind.java,run,33,41,55986044/55986044_2_recent.java,method,1,107
779,qiurunze123,https://stackoverflow.com/questions/55986044,qiurunze123/threadandjuc/thread-interview/src/main/java/com/apollo/threadinterview/threadjmm/ThreadJmm4.java,run,30,38,55986044/55986044_2_recent.java,method,1,107
108,raj-m01,https://stackoverflow.com/questions/6788456,raj-m01/android-chat-app/app/src/main/java/com/example/chatapp/AESUtils.java,encrypt,35,41,6788456/6788456_2_209269621.java,method,1,15
109,raj-m01,https://stackoverflow.com/questions/6788456,raj-m01/android-chat-app/app/src/main/java/com/example/chatapp/AESUtils.java,decrypt,43,50,6788456/6788456_2_209269621.java,method,1,15
227,ralphite,https://stackoverflow.com/questions/64804977,ralphite/j7cc/Chap1/Chap1_13.java,run,48,55,64804977/64804977_4_recent.java,method,1,20
123,ramack,https://stackoverflow.com/questions/52144662,ramack/activitydiary/app/src/main/java/de/rampro/activitydiary/helpers/GraphicsHelper.java,isExternalStorageWritable,54,60,52144662/52144662_2_181397043.java,method,1,97
532,red5,https://stackoverflow.com/questions/7901334,red5/red5-server/common/src/main/java/org/red5/server/ClientList.java,remove,52,65,7901334/7901334_2_recent.java,method,1,124
533,red5,https://stackoverflow.com/questions/7901334,red5/red5-server/common/src/main/java/org/red5/server/ClientList.java,removeReleased,90,96,7901334/7901334_2_recent.java,method,1,124
402,refactoringguru,https://stackoverflow.com/questions/9709606,refactoringguru/design-patterns-java/src/refactoring_guru/visitor/example/shapes/Rectangle.java,Rectangle,12,18,9709606/9709606_2_recent.java,method,1,19
181,reneargento,https://stackoverflow.com/questions/46887834,reneargento/algorithms-sedgewick-wayne/src/chapter4/section2/Exercise55_StrongComponents.java,sleep,149,155,46887834/46887834_2_recent.java,method,1,14
182,reneargento,https://stackoverflow.com/questions/46887834,reneargento/algorithms-sedgewick-wayne/src/chapter4/section1/Exercise50_ConnectedComponents.java,sleep,147,153,46887834/46887834_2_recent.java,method,1,14
697,renrenio,https://stackoverflow.com/questions/41471859,renrenio/renren-security/renren-admin/src/main/java/io/renren/modules/security/password/BCryptPasswordEncoder.java,encode,51,66,41471859/41471859_4_135239059.java,method,1,15
551,repast,https://stackoverflow.com/questions/6236324,repast/repast.simphony/repast.simphony.gui/src/repast/simphony/ui/widget/MovieMaker.java,dataSinkUpdate,240,252,6236324/6236324_2_recent.java,method,1,521
469,restlet,https://stackoverflow.com/questions/28943344,restlet/restlet-framework-java/modules/org.restlet.ext.gae/src/main/java/org/restlet/ext/gae/GaeAuthenticator.java,authenticate,101,126,28943344/28943344_6_85432010.java,method,1,30
416,ripmeapp,https://stackoverflow.com/questions/4429257,ripmeapp/ripme/src/main/java/com/rarchives/ripme/utils/UTF8Control.java,newBundle,15,45,4429257/4429257_2_9347476.java,newBundle,2,32
581,robolectric,https://stackoverflow.com/questions/20274776,robolectric/robolectric/robolectric/src/test/java/org/robolectric/shadows/ShadowPausedLooperTest.java,run,571,577,20274776/20274776_2_recent.java,method,1,29
689,robotmedia,https://stackoverflow.com/questions/4305365,robotmedia/droid-comic-viewer/src/com/github/junrar/MVTest.java,main,18,55,4305365/4305365_2_recent.java,main,6,43
729,ronancpl,https://stackoverflow.com/questions/14676464,ronancpl/heavenms/tools/MapleCashDropFetcher/src/maplecashdropfetcher/MapleCashDropFetcher.java,listFiles,224,236,14676464/14676464_2_recent.java,method,1,15
730,ronancpl,https://stackoverflow.com/questions/14676464,ronancpl/heavenms/tools/MapleMapFieldLimitChecker/src/maplemapfieldlimitchecker/MapleMapFieldLimitChecker.java,listFiles,108,120,14676464/14676464_2_recent.java,method,1,15
731,ronancpl,https://stackoverflow.com/questions/14676464,ronancpl/heavenms/tools/MapleIdRetriever/src/mapleidretriever/MapleIdRetriever.java,listFiles,70,82,14676464/14676464_2_recent.java,method,1,15
732,ronancpl,https://stackoverflow.com/questions/14676464,ronancpl/heavenms/tools/MapleCashCosmeticsChecker/src/maplecashcosmeticschecker/MapleCashCosmeticsChecker.java,listFiles,199,211,14676464/14676464_2_recent.java,method,1,15
733,ronancpl,https://stackoverflow.com/questions/14676464,ronancpl/heavenms/tools/MapleEmptyItemWzChecker/src/mapleemptyitemwzchecker/MapleEmptyItemWzChecker.java,listFiles,108,120,14676464/14676464_2_recent.java,method,1,15
734,ronancpl,https://stackoverflow.com/questions/14676464,ronancpl/heavenms/tools/MapleCashCosmeticsFetcher/src/maplecashcosmeticsfetcher/MapleCashCosmeticsFetcher.java,listFiles,56,68,14676464/14676464_2_recent.java,method,1,15
735,ronancpl,https://stackoverflow.com/questions/32855556,ronancpl/heavenms/src/net/server/handlers/login/LoginPasswordHandler.java,disposeSql,166,178,32855556/32855556_4_100737457.java,method,1,12
736,ronancpl,https://stackoverflow.com/questions/14676464,ronancpl/heavenms/src/server/MapleSkillbookInformationProvider.java,listFiles,192,204,14676464/14676464_2_recent.java,method,1,15
42,rosemoe,https://stackoverflow.com/questions/35094888,rosemoe/codeeditor/editor-lsp/src/main/java/io/github/rosemoe/sora/lsp/client/connection/SocketStreamConnectionProvider.java,close,75,82,35094888/35094888_2_recent.java,method,1,61
218,rptools,https://stackoverflow.com/questions/32650814,rptools/maptool/src/main/java/net/rptools/maptool/util/ExtractImagesFromPDF.java,close,143,151,32650814/32650814_2_recent.java,method,1,197
219,rptools,https://stackoverflow.com/questions/62722315,rptools/maptool/src/main/java/net/rptools/maptool/client/ui/token/dialog/edit/EditTokenDialog.java,keyPressed,1583,1589,62722315/62722315_2_recent.java,method,1,292
220,rptools,https://stackoverflow.com/questions/62722315,rptools/maptool/src/main/java/net/rptools/maptool/client/ui/token/dialog/edit/EditTokenDialog.java,keyPressed,1617,1623,62722315/62722315_2_recent.java,method,1,292
672,rstudio,https://stackoverflow.com/questions/9709606,rstudio/rstudio/src/gwt/src/org/rstudio/core/client/Rectangle.java,Rectangle,19,25,9709606/9709606_2_recent.java,method,1,19
95,rubenlagus,https://stackoverflow.com/questions/4429257,rubenlagus/telegrambotsexample/src/main/java/org/telegram/services/LocalisationService.java,newBundle,184,211,4429257/4429257_2_9347476.java,newBundle,2,32
31,rythmengine,https://stackoverflow.com/questions/4429257,rythmengine/rythmengine/src/main/java/org/rythmengine/conf/RythmConfiguration.java,newBundle,581,609,4429257/4429257_2_9347476.java,newBundle,2,32
105,safetysystemtechnology,https://stackoverflow.com/questions/28039909,safetysystemtechnology/location-tracker-background/location-tracker-background/src/main/java/br/com/safety/locationlistenerhelper/core/LocationService.java,buildGoogleApiClient,81,89,28039909/28039909_2_recent.java,method,1,13
498,samczsun,https://stackoverflow.com/questions/54298032,samczsun/skype4j/src/main/java/com/samczsun/skype4j/internal/Utils.java,copy,157,169,54298032/54298032_2_recent.java,copy,58,72
97,scada-lts,https://stackoverflow.com/questions/9293885,scada-lts/scada-lts/src/br/org/scadabr/db/configuration/ConfigurationDB.java,copy,14,25,9293885/9293885_2_recent.java,method,1,18
89,sci2sugr,https://stackoverflow.com/questions/12738229,sci2sugr/keel/src/keel/Algorithms/UnsupervisedLearning/AssociationRules/Visualization/keelassotiationrulesbarchart/ResultsProccessor.java,sortByValues,399,417,12738229/12738229_2_30063703.java,sortByValue,5,21
90,sci2sugr,https://stackoverflow.com/questions/12738229,sci2sugr/keel/src/keel/Algorithms/UnsupervisedLearning/AssociationRules/Visualization/KeelToPMML/KeelToPMMLProcessor.java,sortByValues,464,482,12738229/12738229_2_30063703.java,sortByValue,5,21
91,sci2sugr,https://stackoverflow.com/questions/12738229,sci2sugr/keel/src/keel/Algorithms/UnsupervisedLearning/AssociationRules/Visualization/KeelToPMML/KeelToPMMLFuzzyProcessor.java,sortByValues,543,561,12738229/12738229_2_30063703.java,sortByValue,5,21
92,sci2sugr,https://stackoverflow.com/questions/12738229,sci2sugr/keel/src/keel/Algorithms/UnsupervisedLearning/AssociationRules/Visualization/keellatextables/ResultsProccessor.java,sortByValues,374,392,12738229/12738229_2_30063703.java,sortByValue,5,21
124,seleniumhq,https://stackoverflow.com/questions/36004572,seleniumhq/selenium/java/src/org/openqa/selenium/support/pagefactory/DefaultFieldDecorator.java,decorate,50,69,36004572/36004572_4_recent.java,method,1,24
125,seleniumhq,https://stackoverflow.com/questions/57997601,seleniumhq/selenium/java/src/org/openqa/selenium/firefox/AddHasExtensions.java,visitFile,106,112,57997601/57997601_2_recent.java,method,1,22
348,sendowlorganization,https://stackoverflow.com/questions/59430454,sendowlorganization/sendowl/src/main/java/com/example/sendowl/config/OpenApiConfig.java,customOpenAPI,14,20,59430454/59430454_2_recent.java,method,1,72
213,sepinf-inc,https://stackoverflow.com/questions/4429257,sepinf-inc/iped/iped-api/src/main/java/iped/localization/Messages.java,newBundle,55,84,4429257/4429257_2_9347476.java,newBundle,2,32
247,sergueik,https://stackoverflow.com/questions/32164598,sergueik/selenium_java/swet_javafx/src/main/java/com/github/sergueik/swet_javafx/TableViewExtendedEx.java,startEdit,318,327,32164598/32164598_8_recent.java,method,1,15
700,ses-fortiss,https://stackoverflow.com/questions/59664498,ses-fortiss/smartgridcosimulation/examples/extendedExamples/src/main/java/smartMeterExample/M2MDisplay.java,run,25,31,59664498/59664498_2_recent.java,method,1,68
701,ses-fortiss,https://stackoverflow.com/questions/59664498,ses-fortiss/smartgridcosimulation/examples/memap/src/main/java/memap/external/M2MDisplay.java,run,25,31,59664498/59664498_2_recent.java,method,1,68
702,ses-fortiss,https://stackoverflow.com/questions/59664498,ses-fortiss/smartgridcosimulation/examples/exampleMemapScenario/src/main/java/exampleScenario/external/M2MDisplay.java,run,25,31,59664498/59664498_2_recent.java,method,1,68
703,ses-fortiss,https://stackoverflow.com/questions/59664498,ses-fortiss/smartgridcosimulation/examples/exampleMemapScenario/src/main/java/exampleScenario/external/M2MDisplay.java,stop,37,43,59664498/59664498_2_recent.java,method,1,68
704,ses-fortiss,https://stackoverflow.com/questions/59664498,ses-fortiss/smartgridcosimulation/projects/memapCore/src/main/java/memap/external/M2MDisplay.java,run,25,31,59664498/59664498_2_recent.java,method,1,68
705,ses-fortiss,https://stackoverflow.com/questions/59664498,ses-fortiss/smartgridcosimulation/projects/previousProjects/memapLinProgDenisThesisArchive/src/main/java/linprogMPC/external/M2MDisplay.java,run,25,31,59664498/59664498_2_recent.java,method,1,68
706,ses-fortiss,https://stackoverflow.com/questions/59664498,ses-fortiss/smartgridcosimulation/projects/previousProjects/memapLinProgDenisPlayground/src/main/java/linprogMPC/external/M2MDisplay.java,run,25,31,59664498/59664498_2_recent.java,method,1,68
707,ses-fortiss,https://stackoverflow.com/questions/59664498,ses-fortiss/smartgridcosimulation/projects/previousProjects/memapLinProgHDN/src/main/java/linprogMPC/external/M2MDisplay.java,run,25,31,59664498/59664498_2_recent.java,method,1,68
708,ses-fortiss,https://stackoverflow.com/questions/59664498,ses-fortiss/smartgridcosimulation/projects/previousProjects/memapLinProgDenisThesis_2Houses/src/main/java/linprogMPC/external/M2MDisplay.java,run,25,31,59664498/59664498_2_recent.java,method,1,68
709,ses-fortiss,https://stackoverflow.com/questions/59664498,ses-fortiss/smartgridcosimulation/projects/previousProjects/memapLinProgDenisThesis/src/main/java/linprogMPC/external/M2MDisplay.java,run,25,31,59664498/59664498_2_recent.java,method,1,68
635,sevenex,https://stackoverflow.com/questions/58370217,sevenex/bitrade-parent/exchange/src/main/java/cn/ztuo/bitrade/config/CorsConfig.java,corsFilter,12,22,58370217/58370217_2_recent.java,method,1,45
636,sevenex,https://stackoverflow.com/questions/58370217,sevenex/bitrade-parent/open-api/src/main/java/cn/ztuo/bitrade/config/ApplicationConfig.java,corsFilter,22,32,58370217/58370217_2_recent.java,method,1,45
637,sevenex,https://stackoverflow.com/questions/58370217,sevenex/bitrade-parent/market/src/main/java/cn/ztuo/bitrade/config/ContextConfig.java,corsFilter,12,22,58370217/58370217_2_recent.java,method,1,45
638,sevenex,https://stackoverflow.com/questions/58370217,sevenex/bitrade-parent/ucenter-api/src/main/java/cn/ztuo/bitrade/config/ApplicationConfig.java,corsFilter,69,80,58370217/58370217_2_recent.java,method,1,45
639,sevenex,https://stackoverflow.com/questions/58370217,sevenex/bitrade-parent/otc-api/src/main/java/cn/ztuo/bitrade/config/ApplicationConfig.java,corsFilter,23,33,58370217/58370217_2_recent.java,method,1,45
640,sevenex,https://stackoverflow.com/questions/58370217,sevenex/bitrade-parent/admin/src/main/java/cn/ztuo/bitrade/config/ApplicationConfig.java,corsFilter,38,48,58370217/58370217_2_recent.java,method,1,45
641,sevenex,https://stackoverflow.com/questions/58370217,sevenex/bitrade-parent/exchange-api/src/main/java/cn/ztuo/bitrade/config/ApplicationConfig.java,corsFilter,20,30,58370217/58370217_2_recent.java,method,1,45
507,sfplayer1,https://stackoverflow.com/questions/2699270,sfplayer1/matcher/src/matcher/Util.java,closeSilently,128,136,2699270/2699270_2_recent.java,method,1,18
352,sharispe,https://stackoverflow.com/questions/453067,sharispe/slib/slib-dsm/src/main/java/com/github/sharispe/slib/dsm/utils/Utils.java,countLines,332,351,453067/453067_2_recent.java,method,1,20
106,shevchik,https://stackoverflow.com/questions/54298032,shevchik/autosaveworld/src/autosaveworld/zlibs/com/google/api/client/util/ByteStreams.java,copy,45,59,54298032/54298032_2_190009745.java,copy,52,65
351,shradha-khapra,https://stackoverflow.com/questions/46193578,shradha-khapra/apnacollege-alpha/10_Backtracking/Classroom.java,printSudoku,62,69,46193578/46193578_2_recent.java,method,1,62
174,shulietech,https://stackoverflow.com/questions/54298032,shulietech/linkagent/instrument-modules/user-modules/module-pradar-register/src/main/java/com/shulie/instrument/module/register/zk/impl/ZipCompressionProvider.java,copy,73,85,54298032/54298032_2_recent.java,copy,58,72
175,shulietech,https://stackoverflow.com/questions/58993471,shulietech/linkagent/instrument-modules/user-modules/module-pradar-core/src/main/java/com/pamirs/pradar/common/ByteUtils.java,byte2hex,137,144,58993471/58993471_2_recent.java,method,1,363
486,siaorg,https://stackoverflow.com/questions/27469652,siaorg/sia-gateway/sia-gateway-admin/src/test/java/com/creditease/gateway/test/pressuretest/ConcurrentTest.java,run,89,101,27469652/27469652_4_recent.java,method,1,15
214,sikuli,https://stackoverflow.com/questions/36004572,sikuli/sikuli-slides/src/main/java/org/sikuli/slides/driver/DefaultFieldDecorator.java,decorate,25,42,36004572/36004572_4_recent.java,method,1,24
654,skriptlang,https://stackoverflow.com/questions/24127188,skriptlang/skript/src/main/java/ch/njol/util/EnumTypeAdapter.java,read,69,75,24127188/24127188_2_recent.java,method,1,32
26,snowblossomcoin,https://stackoverflow.com/questions/29548090,snowblossomcoin/snowblossom/lib/src/OverlayMap.java,put,84,92,29548090/29548090_4_recent.java,method,1,78
350,sofastack,https://stackoverflow.com/questions/60266789,sofastack/sofa-jraft/jraft-core/src/main/java/com/alipay/sofa/jraft/util/BytesUtil.java,toHex,150,161,60266789/60266789_2_recent.java,method,1,13
274,spoonlabs,https://stackoverflow.com/questions/31868761,spoonlabs/astor/examples/librepair-experiments-jhy-jsoup-285353482-20171009-062400_bugonly_with_package_info/src/main/java/org/jsoup/helper/HttpConnection.java,data,212,223,31868761/31868761_4_96856276.java,method,1,12
